row_id,video_file,camera_file,frame_count,experiment,experiment_id,experiment_chr,experiment_num,ms4_block_flag,ms4_target_experiment,experiment_type,is_control,is_target_species,culture,well,days_from_start,species,site,season,collection_site,toxin_exposure,particle_type,particle_class,size_class,lux_exposure,ntu,cu_ug_l,bw_ug_l,mass_loading_ug_l,mobile_cell_count,stationary_cell_count,total_cells,motility_ratio,tile,tile_count,count_date_yyyy_mm_dd,start_date_yyyy_mm_dd,collection_date,release,year,preparation,comment,species_std,qc_recalc_total_cells,qc_recalc_motility_ratio,flag_missing_response_counts,flag_total_cell_count_le_zero,flag_inconsistent_count_totals,flag_missing_key_predictor,flag_unexpected_frame_count,flag_impossible_date_sequences,flag_negative_mobile_count,flag_negative_stationary_count,flag_negative_ntu,flag_negative_lux,flag_negative_mass_loading,qc_n_flags,qc_any_flag,qc_flag_reason,qc_flag_reason_pretty,exclude_missing_response_counts,exclude_total_cell_count_le_zero,exclude_missing_key_predictor,exclude_negative_mobile_count,exclude_negative_stationary_count,exclude_inconsistent_count_totals,exclude_unexpected_frame_count,exclude_impossible_date_sequences,exclude_negative_ntu,exclude_negative_lux,exclude_negative_mass_loading,exclusion_flag,exclusion_reason,exclusion_reason_pretty,stationary_ratio,experiment_num_chr,experiment_label_core,experiment_plot_group,log10_ntu_plus1,log10_bw_ug_l_plus1,lux_exposure_f,days_from_start_f,day_order,particle_type_plot,size_class_plot,treatment_group,brake_exposure,brake_size_treatment,use_exp1_light,use_exp2_defined_particles,use_exp3_brake_size,use_exp3_brake_presence,use_exp4_field_spm,day_label,ntu_band,lux_band,n_obs_experiment_day,n_obs_experiment_culture,n_obs_experiment_well,experiment_label,experiment_short_label,particle_label,particle_short_label,size_class_label
254,C1778,20241227_C1778_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24256,4,L. DIGITATA,BR,WINTER,Bognor,SAND,SAND,NA,NA,0,400,0,0,NA,37499,62204,99703,0.37610703790257066,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,LAMINARIA DIGITATA,99703,0.37610703790257066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6238929620974294,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,2.603144372620182,0,0 lux,4,1,SAND,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 4,>=400 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Sand,Sand,NA
255,C1780,20241227_C1780_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24261,4,L. DIGITATA,BR,WINTER,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,42256,63729,105985,0.39869792895221023,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,LAMINARIA DIGITATA,105985,0.39869792895221023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6013020710477898,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,4,1,SAND,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 4,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Sand,Sand,NA
256,C1781,20241227_C1781_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24262,4,L. DIGITATA,BR,WINTER,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,42386,63108,105494,0.4017858835573587,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,LAMINARIA DIGITATA,105494,0.4017858835573587,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.5982141164426413,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,4,1,SAND,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 4,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Sand,Sand,NA
257,C1782,20241227_C1782_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24263,4,L. DIGITATA,BR,WINTER,Bognor,SAND,SAND,NA,NA,0,25,0,0,NA,931,1993,2924,0.3183994528043776,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,LAMINARIA DIGITATA,2924,0.3183994528043776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6816005471956225,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,4,1,SAND,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 4,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Sand,Sand,NA
258,C1783,20241227_C1783_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24264,4,L. DIGITATA,BR,WINTER,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,25,0,0,NA,5641,5768,11409,0.4944342185993514,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,LAMINARIA DIGITATA,11409,0.4944342185993514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.5055657814006486,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,4,1,KAOLINITE,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 4,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Kaolinite,Kaolinite,NA
259,C1784,20241227_C1784_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24265,4,L. DIGITATA,BR,WINTER,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,25,0,0,NA,12225,16963,29188,0.4188365081540359,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,LAMINARIA DIGITATA,29188,0.4188365081540359,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.581163491845964,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,4,1,KAOLINITE,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 4,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Kaolinite,Kaolinite,NA
260,C1785,20241227_C1785_clip.mp4,504,10.2,NA,10.2,10.2,TRUE,EXP2_DEFINED_PARTICLES,DEFINED_PARTICLES,FALSE,TRUE,52,24266,4,L. DIGITATA,BR,WINTER,Bognor,KAOLINITE,KAOLINITE,NA,NA,0,25,0,0,NA,25684,42047,67731,0.37920597658383903,none,NA,NA,NA,NA,NA,2024,NA,100 NTU,LAMINARIA DIGITATA,67731,0.37920597658383903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.620794023416161,10.2,DEFINED_PARTICLES,EXP2_DEFINED_PARTICLES,1.414973347970818,0,0 lux,4,1,KAOLINITE,NA,DEFINED_PARTICLES,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,Day 4,25-<100 NTU,0 lux,27,108,4,Experiment 2: Defined particle concentration series,Exp. 2 Defined particles,Kaolinite,Kaolinite,NA
261,C1786,20241227_C1786_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24271,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,3076,5195,8271,0.3719018256559062,none,NA,NA,NA,NA,NA,2024,NA,70 Lux (12:12),LAMINARIA DIGITATA,8271,0.3719018256559062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6280981743440939,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
262,C1787,20241227_C1787_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24272,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,39850,60381,100231,0.3975815865351039,none,NA,NA,NA,NA,NA,2024,NA,70 Lux (12:12),LAMINARIA DIGITATA,100231,0.3975815865351039,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6024184134648961,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
263,C1788,20241227_C1788_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24273,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,676,1670,2346,0.28815004262574595,none,NA,NA,NA,NA,NA,2024,NA,70 Lux (12:12),LAMINARIA DIGITATA,2346,0.28815004262574595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.711849957374254,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
264,C1789,20241227_C1789_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24274,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,863,2216,3079,0.28028580708022083,none,NA,NA,NA,NA,NA,2024,NA,70 Lux (12:12),LAMINARIA DIGITATA,3079,0.28028580708022083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.7197141929197791,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
265,C1790,20241227_C1790_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24275,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,47363,69088,116451,0.4067204231822827,none,NA,NA,NA,NA,NA,2024,NA,70 Lux (12:12),LAMINARIA DIGITATA,116451,0.4067204231822827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.5932795768177174,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
266,C1791,20241227_C1791_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24276,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,70,0,0,0,NA,6940,11316,18256,0.3801489921121823,none,NA,NA,NA,NA,NA,2024,NA,70 Lux (12:12),LAMINARIA DIGITATA,18256,0.3801489921121823,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6198510078878177,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,70 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,70 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
267,C1792,20241227_C1792_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24281,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,40507,61467,101974,0.3972287053562673,none,NA,NA,NA,NA,NA,2024,NA,117 Lux (12:12),LAMINARIA DIGITATA,101974,0.3972287053562673,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6027712946437327,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
268,C1795,20241227_C1795_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24282,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,42152,67927,110079,0.3829249902342863,none,NA,NA,NA,NA,NA,2024,NA,117 Lux (12:12),LAMINARIA DIGITATA,110079,0.3829249902342863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6170750097657137,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
269,C1796,20241227_C1796_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24283,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,45075,68182,113257,0.39798864529344763,none,NA,NA,NA,NA,NA,2024,NA,117 Lux (12:12),LAMINARIA DIGITATA,113257,0.39798864529344763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6020113547065523,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
270,C1797,20241227_C1797_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24284,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,923,1916,2839,0.32511447692849593,none,NA,NA,NA,NA,NA,2024,NA,117 Lux (12:12),LAMINARIA DIGITATA,2839,0.32511447692849593,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6748855230715041,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
271,C1798,20241227_C1798_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24285,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,45071,66303,111374,0.40468152351536263,none,NA,NA,NA,NA,NA,2024,NA,117 Lux (12:12),LAMINARIA DIGITATA,111374,0.40468152351536263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.5953184764846373,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
272,C1800,20241227_C1800_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24286,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,40540,61498,102038,0.3973029655618495,none,NA,NA,NA,NA,NA,2024,NA,117 Lux (12:12),LAMINARIA DIGITATA,102038,0.3973029655618495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6026970344381505,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
273,C1802,20241227_C1802_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24291,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,117,0,0,0,NA,41987,63307,105294,0.39875966341861835,none,NA,NA,NA,NA,NA,2024,NA,117 Lux (12:12),LAMINARIA DIGITATA,105294,0.39875966341861835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6012403365813817,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,117 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,117 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
274,C1804,20241227_C1804_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24292,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,40243,62079,102322,0.3932976290533805,none,NA,NA,NA,NA,NA,2024,NA,4 Lux (12:12),LAMINARIA DIGITATA,102322,0.3932976290533805,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6067023709466195,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
275,C1805,20241227_C1805_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24293,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,4397,7517,11914,0.369061608192043,none,NA,NA,NA,NA,NA,2024,NA,4 Lux (12:12),LAMINARIA DIGITATA,11914,0.369061608192043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6309383918079571,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
276,C1806,20241227_C1806_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24294,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,41155,60677,101832,0.404146044465394,none,NA,NA,NA,NA,NA,2024,NA,4 Lux (12:12),LAMINARIA DIGITATA,101832,0.404146044465394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.5958539555346061,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
277,C1807,20241227_C1807_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24295,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,42005,62804,104809,0.40077665086013603,none,NA,NA,NA,NA,NA,2024,NA,4 Lux (12:12),LAMINARIA DIGITATA,104809,0.40077665086013603,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.599223349139864,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
278,C1808,20241227_C1808_clip.mp4,504,9.2,NA,9.2,9.2,TRUE,EXP1_LIGHT,LIGHT_ONLY,FALSE,TRUE,52,24296,4,L. DIGITATA,BR,WINTER,Bognor,LUX,NA,NA,NA,4,0,0,0,NA,38482,60110,98592,0.39031564427134047,none,NA,NA,NA,NA,NA,2024,NA,4 Lux (12:12),LAMINARIA DIGITATA,98592,0.39031564427134047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.6096843557286595,9.2,LIGHT_ONLY,EXP1_LIGHT,0,0,4 lux,4,1,LUX,NA,LIGHT_ONLY,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,Day 4,<25 NTU,4 lux,24,96,4,Experiment 1: Light-only gradient,Exp. 1 Light-only,LUX,LUX,NA
